,areaWithType,area_sqft,transaction,status,property_floor,total_floor,furnishing,facing,price_per_sqft,price_Lac,property_name,description,floor_ratio,price_area_ratio,furnishing_facing
429,3.0,1000.0,1.0,1.0,4.0,7.0,2.0,8.0,1800.0,18.0,2 BHK Builder Floor for Sale in Hari Pura Surat,,0.5714285714285714,0.018,16.0
430,3.0,550.0,1.0,1.0,5.0,6.0,2.0,8.0,1818.0,10.0,1 BHK Builder Floor for Sale in Palsana Surat,,0.8333333333333334,0.01818181818181818,16.0
431,1.0,650.0,1.0,1.0,8.0,8.0,2.0,1.0,3364.0,37.0,2 BHK Apartment for Sale in Punagam Surat,,1.0,0.05692307692307692,2.0
432,1.0,1200.0,1.0,1.0,3.0,4.5,1.0,8.0,2326.0,26.0,4 BHK  House for Sale in Kim Surat,,0.6666666666666666,0.021666666666666667,8.0
433,1.0,680.0,1.0,1.0,7.0,15.0,0.0,0.0,4500.0,45.0,"2 BHK  House for Sale in Rajhans Belliza, Dumas Road Surat",,0.4666666666666667,0.0661764705882353,0.0
434,1.0,550.0,1.0,1.0,5.0,5.0,1.0,8.0,3571.0,25.0,1 BHK Apartment for Sale in krishna Park Appartment Surat,,1.0,0.045454545454545456,8.0
435,2.0,630.0,1.0,2.0,0.5,3.5,3.0,8.0,3333.0,21.0,"  Plot/Land for Sale in Gokul dham sco,hazira rode Surat",,0.14285714285714285,0.03333333333333333,24.0
436,1.0,874.0,1.0,1.0,2.0,2.0,2.0,8.0,2764.0,30.0,2 BHK  House for Sale in Karmala Surat,A residential house is available for sale. It is a good location. Please contact for more details.Read more,1.0,0.034324942791762014,16.0
437,1.0,600.0,1.0,1.0,4.0,5.0,1.0,8.0,2500.0,14.0,1 BHK Apartment for Sale in Varacha Surat,,0.8,0.023333333333333334,8.0
438,1.0,1000.0,1.0,1.0,4.0,6.0,2.0,8.0,2796.0,35.0,"2 BHK Apartment for Sale in Madhav Residency, Adajan Surat",,0.6666666666666666,0.035,16.0
439,3.0,494.0,1.0,1.0,4.0,6.0,2.0,8.0,1923.0,9.5,1 BHK Builder Floor for Sale in Kadodar Surat,,0.6666666666666666,0.019230769230769232,16.0
440,1.0,648.0,2.0,1.0,3.5,8.0,2.0,8.0,3621.0,24.0,2 BHK Villa for Sale in Vkhome near madav residency tatithiya gam kadodra2 Surat Surat,,0.4375,0.037037037037037035,16.0
441,3.0,1175.0,1.0,1.0,4.0,6.0,2.0,3.0,3234.0,38.0,"2 BHK Apartment for Sale in Rajhans Gold Residency, Jahangir Pura Surat","2 BHK flat for sale at Rajhans Residency-Unfurnished, Jahagirpura, 1175 sq-feet. Campus facing, wind direction, Vastu complied. Visit available with prior Intimation. Expected price 34L negotiable.Read more",0.6666666666666666,0.03234042553191489,6.0
442,3.0,726.0,1.0,1.0,1.0,2.0,2.0,8.0,5510.0,40.0,2 BHK  House for Sale in Dindoli Surat,,0.5,0.05509641873278237,16.0
443,1.0,126.0,1.0,1.0,1.0,3.0,3.0,8.0,14602.0,33.0,  Shop for Sale in Jahangir Pura Surat,"Groundfloor,corner,road touch,Suitable for every business,Extra space for useRead more",0.3333333333333333,0.2619047619047619,24.0
444,1.0,302.0,1.0,1.0,6.0,6.0,2.0,8.0,3640.5,13.0,"1 BHK Apartment for Sale in Shiv Drashti Residency, Sachin Surat",,1.0,0.04304635761589404,16.0
445,3.0,1200.0,1.0,1.0,3.0,4.0,1.0,8.0,2500.0,30.0,2 BHK Apartment for Sale in SK Apt Patel Colony Surat,Multistorey apartment is available for sale. It is a good location property. Please contact for more details.Read more,0.75,0.025,8.0
446,3.0,954.0,1.0,1.0,1.0,3.0,1.0,8.0,3774.0,36.0,"2 BHK  House for Sale in Gruham Luxuria, Masma Village Surat","Gift your family a fabulous residence in the friendly and peaceful neighbourhoods of Surat by availing of this opportunity. We bring to you a thoughtfully designed 2 BHK residential house available for sale in Masma Village. So, schedule your visit today and make this property yours before others do.::::::Property Specifications::::::Spread over G+1 floors, this 2 BHK residential house is a vaastu-compliant property; promising a healthy and positive ambience to dwell in with your loved ones. Occupying a super built-up area of 106 sqyrds, this house is blessed with sufficient natural light and ventilation.::::::Moving to the layout, the ground floor of this house comprises a hall, a modular kitchen, a common bathroom, a spacious verandah, and a beautiful internal staircase. The 1st floor includes 2 bedrooms with ensuite bathrooms and 1 balcony connected to a bedroom.::::::Moreover, 2 of the bathrooms of this house are western themed and 1 is Indian. Further, the house is semi-furnished and necessary electrical fixtures are in place. The piped gas connection will be available in the future. To give this house a more appealing look; the flooring is adorned with good-quality granite tiles. ::::::Facilities::::::Residents need not worry about placing vehicles as open parking is available for the same. The house is also supported by 24-hour water supply so residents will not face any shortage of water.::::::Locality::::::Masma Village in Surat is a fast-growing locality and houses basic amenities such as schools, a primary health centre, and shops for daily needs. The locality is served by public transport so residents here will not find difficulty in commuting. Overall, this property in a serene locality is worth owning.::Read more",0.3333333333333333,0.03773584905660377,8.0
447,3.0,975.0,1.0,1.0,2.0,2.0,2.0,8.0,2554.0,24.9,"2 BHK Apartment for Sale in SHANKHESHWER COMPLAX, Kailash Nagar Surat",,1.0,0.025538461538461538,16.0
448,2.0,1378.0,1.0,2.0,3.5,6.5,3.0,8.0,798.0,11.0,  Plot/Land for Sale in Tarsadi Surat,,0.5384615384615384,0.007982583454281567,24.0
449,1.0,800.0,1.0,1.0,5.5,9.5,2.0,0.0,2875.0,29.0,2 BHK  House for Sale in Sachin Surat,"A residential house is available for sale. It Carpet/Built-up area of 800 sq-ft, it is a good location. Please contact for more details.Read more",0.5789473684210527,0.03625,0.0
450,3.0,1155.0,1.0,1.0,7.0,14.0,2.0,7.0,3500.0,40.4,"2 BHK Apartment for Sale in Shagun Avenue, Parvat Patiya Surat",,0.5,0.03497835497835498,14.0
451,3.0,110.0,1.0,1.0,2.0,4.0,3.0,8.0,13864.0,15.3,  Shop for Sale in Hirabag Surat,,0.5,0.1390909090909091,24.0
452,3.0,1050.0,1.0,1.0,3.0,6.0,0.0,8.0,3714.0,39.0,"2 BHK Apartment for Sale in sarjan residency, katargam Surat",,0.5,0.037142857142857144,0.0
453,3.0,650.0,1.0,1.0,1.0,2.0,2.0,8.0,3385.0,22.0,1 BHK  House for Sale in Bardoli Surat,,0.5,0.033846153846153845,16.0
454,1.0,600.0,1.0,1.0,9.0,13.0,1.0,5.0,3611.0,42.0,"2 BHK Apartment for Sale in Ambica Arihant Heights, Palan Pur Patiya Surat","All rooms Tube light  and Fan installed, kitchen trolley availableRead more",0.6923076923076923,0.07,5.0
455,1.0,864.0,1.0,1.0,3.5,4.5,2.0,8.0,3069.0,26.0,2 BHK  House for Sale in Shubham Row House Surat,,0.7777777777777778,0.03009259259259259,16.0
456,1.0,330.0,1.0,1.0,1.0,5.0,3.0,8.0,5833.0,35.0,  Shop for Sale in Kadodar Surat,,0.2,0.10606060606060606,24.0
457,3.0,256.0,1.0,1.0,2.0,6.0,3.0,8.0,7813.0,20.0,"  Office Space for Sale in Happy Hallmark, Vesu Surat",SIX THREE FIVE ONE FIVE TWO EIGHT ONE EIGHT FOUR for more details pls contactRead more,0.3333333333333333,0.078125,24.0
458,1.0,342.0,0.0,1.0,7.0,11.0,3.0,8.0,7692.0,50.0,  Office Space for Sale in Vesu Surat,,0.6363636363636364,0.14619883040935672,24.0
459,1.0,950.0,1.0,1.0,3.0,6.0,1.0,8.0,2800.0,28.0,2 BHK Apartment for Sale in Adajan Surat,,0.5,0.029473684210526315,8.0
460,3.0,1176.0,1.0,1.0,9.0,14.0,2.0,8.0,3571.0,42.0,"2 BHK Apartment for Sale in JT Stuti Highland, Palanpur Surat",,0.6428571428571429,0.03571428571428571,16.0
461,3.0,1440.0,1.0,1.0,0.5,7.5,1.0,8.0,3472.0,50.0,3 BHK  House for Sale in Olpad Surat,,0.06666666666666667,0.034722222222222224,8.0
462,3.0,1155.0,1.0,1.0,10.0,14.0,1.0,8.0,3896.0,45.0,"2 BHK Apartment for Sale in Times Galaxy, Dahin Nagar Surat",,0.7142857142857143,0.03896103896103896,8.0
463,3.0,780.0,1.0,1.0,5.0,6.0,3.0,8.0,6026.0,47.0,  Office Space for Sale in Nanpura Surat,,0.8333333333333334,0.06025641025641026,24.0
464,2.0,431.0,1.0,2.0,0.5,2.0,3.0,8.0,6961.0,30.0,  Plot/Land for Sale in Gopi Pura Surat,"A clear title plot property which can be used for residential or commercial purpose. No legal issues. Construction can be for residential, commercial or office purpose.Read more",0.25,0.06960556844547564,24.0
465,3.0,600.0,1.0,1.0,6.0,7.0,2.0,8.0,3833.0,23.0,2 BHK Builder Floor for Sale in Kadodara Surat,,0.8571428571428571,0.03833333333333333,16.0
466,3.0,1284.0,1.0,1.0,3.0,14.0,1.0,8.0,2336.0,30.0,2 BHK Apartment for Sale in Saroli Surat,,0.21428571428571427,0.02336448598130841,8.0
467,3.0,1083.0,1.0,2.0,0.5,2.0,0.0,8.0,3509.0,38.0,2 BHK Apartment for Sale in Nilkanth Park society Surat,,0.25,0.03508771929824561,0.0
468,3.0,1200.0,1.0,1.0,5.0,11.0,0.0,8.0,3500.0,42.0,2 BHK Apartment for Sale in Kailash Nagar Surat,,0.45454545454545453,0.035,0.0
469,1.0,1000.0,1.0,1.0,6.0,6.0,2.0,8.0,3525.0,43.0,2 BHK Apartment for Sale in Suryam Sky Palanpor Surat,,1.0,0.043,16.0
470,1.0,1200.0,1.0,1.0,4.5,5.5,2.0,8.0,3248.5,38.0,2 BHK  House for Sale in AMBIKA ROW HOUSE Surat,,0.8181818181818182,0.03166666666666667,16.0
471,4.0,603.0,1.0,1.0,3.5,4.0,2.0,8.0,2658.5,15.0,1 BHK Apartment for Sale in Morabhagal Surat,,0.875,0.024875621890547265,16.0
472,1.0,958.0,1.0,1.0,7.0,15.0,0.0,8.0,3736.0,47.0,"2 BHK Apartment for Sale in 3K Prime Shyam Enclave, Jahangir Pura Surat",Garden Facing,0.4666666666666667,0.049060542797494784,0.0
473,1.0,700.0,1.0,1.0,5.0,6.0,2.0,0.0,3684.0,35.0,2 BHK Apartment for Sale in Jay Mahakali Krupa Apartment Surat,5 th floor buildind total 10 flat,0.8333333333333334,0.05,0.0
474,1.0,1085.0,1.0,1.0,-2.0,60.0,2.0,8.0,2977.5,29.0,2 BHK Apartment for Sale in Surat,,-0.03333333333333333,0.026728110599078342,16.0
475,1.0,980.0,1.0,1.0,3.0,8.0,2.0,8.0,2552.5,28.0,"2 BHK Apartment for Sale in Savani Prayosha Pride, Dindoli Surat",Multistorey apartment is available for sale. It is a good location property. Please contact for more details.Read more,0.375,0.02857142857142857,16.0
476,3.0,622.0,1.0,1.0,3.0,6.0,2.0,8.0,2251.0,14.0,1 BHK Builder Floor for Sale in Kadodara Surat,,0.5,0.022508038585209004,16.0
477,2.0,420.0,1.0,2.0,2.5,4.0,3.0,8.0,1667.0,7.0,  Plot/Land for Sale in Gangadhara Surat,,0.625,0.016666666666666666,24.0
478,3.0,485.0,1.0,1.0,3.0,6.0,2.0,8.0,4124.0,20.0,1 BHK Apartment for Sale in Jahangir Pura Surat,Multistorey apartment is available for sale. It is a good location property. Please contact for more details.Read more,0.5,0.041237113402061855,16.0
479,1.0,468.0,1.0,1.0,1.5,4.0,1.0,8.0,7130.0,33.5,"2 BHK  House for Sale in Nilkanth Seven Homes, Dindoli Surat",,0.375,0.07158119658119658,8.0
480,3.0,1250.0,0.0,1.0,1.0,3.0,2.0,2.0,2600.0,32.5,3 BHK  House for Sale in Ishanpur Masma Surat,,0.3333333333333333,0.026,4.0
481,0.0,600.0,1.0,2.0,4.0,5.5,3.0,8.0,6667.0,40.0,  Land for Sale in Shyam plaza - surat bardoli road kadodara Surat,,0.7272727272727273,0.06666666666666667,24.0
482,1.0,350.0,1.0,1.0,2.5,5.0,2.0,8.0,2000.0,10.0,1 BHK  House for Sale in Udhana Darwaja Surat,,0.5,0.02857142857142857,16.0
483,3.0,240.0,1.0,1.0,1.0,6.0,3.0,8.0,12500.0,30.0,  Office Space for Sale in Yoginagar Society Surat,,0.16666666666666666,0.125,24.0
484,1.0,506.0,1.0,1.0,1.0,3.5,2.0,8.0,1383.0,14.0,3 BHK  House for Sale in Hare krishna Surat,,0.2857142857142857,0.02766798418972332,16.0
485,1.0,915.0,1.0,1.0,3.0,6.0,0.0,8.0,5355.0,49.0,"2 BHK Apartment for Sale in Shayona Janki Residency, Jahangirabad Surat",,0.5,0.053551912568306013,0.0
486,1.0,115.0,1.0,1.0,3.0,5.0,3.0,8.0,15652.0,18.0,  Shop for Sale in asian textile market Surat,,0.6,0.1565217391304348,24.0
487,0.0,95000.0,1.0,2.0,1.0,2.5,3.0,8.0,1.0,1.0,  Land for Sale in Udhog nagar navagam Surat,"Commercial land is available for sale. It has plot area of 95000 sq-ft, it is a good location property. Please contact for more details.Read more",0.4,1.0526315789473684e-05,24.0
488,3.0,168.0,1.0,1.0,1.0,7.0,3.0,8.0,11012.0,18.5,  Shop for Sale in Gopi Pura Surat,,0.14285714285714285,0.11011904761904762,24.0
489,3.0,480.0,1.0,1.0,1.0,2.0,2.0,8.0,3333.0,16.0,2 BHK  House for Sale in Sachin GIDC Surat,,0.5,0.03333333333333333,16.0
490,3.0,1600.0,1.0,1.0,4.0,4.0,0.0,1.0,2812.0,45.0,3 BHK Penthouse for Sale in Lajpur Surat,"Excellant location with entire village and surrounding views in village LAJPUR, very close to SACHINE and in between SURAT and NAVSARI.Read more",1.0,0.028125,0.0
491,1.0,500.0,0.0,1.0,6.0,6.0,2.0,1.0,2373.0,18.5,2 BHK Builder Floor for Sale in Near Arya Club Tena Village Surat,"just 18 km from adajan and 5 km from mora tekra, best for second weekend home , investment, rent income..   Loan facility, Rent income ,property managment available. only Rs.51000 token and rest via loan with free stemp duty and 6 month EMI and bank chargesRead more",1.0,0.037,2.0
492,3.0,300.0,1.0,1.0,1.0,2.0,2.0,8.0,9667.0,29.0,1 BHK  House for Sale in Olpad Surat,,0.5,0.09666666666666666,16.0
493,3.0,800.0,1.0,1.0,4.0,6.0,2.0,8.0,1688.0,13.5,1 BHK Builder Floor for Sale in Sayan Surat,,0.6666666666666666,0.016875,16.0
494,1.0,200.0,1.0,1.0,2.0,5.0,3.0,8.0,20000.0,40.0,"  Shop for Sale in Vaibhavlaxmi Shopping Mall, Bhestan Surat",,0.4,0.2,24.0
495,3.0,500.0,1.0,1.0,1.0,2.0,2.0,8.0,3200.0,16.0,1 BHK  House for Sale in Olpad Surat,,0.5,0.032,16.0
496,3.0,1100.0,1.0,1.0,5.0,6.0,0.0,8.0,3455.0,38.0,2 BHK Apartment for Sale in Palanpur Surat,,0.8333333333333334,0.034545454545454546,0.0
497,1.0,1515.0,1.0,1.0,3.0,6.0,1.0,8.0,3001.5,45.0,"3 BHK Apartment for Sale in Sundaram Residency, Bhestan Surat",Multistorey apartment is available for sale. It is a good location property. Please contact for more details.Read more,0.5,0.0297029702970297,8.0
498,3.0,340.0,1.0,1.0,2.0,6.0,3.0,8.0,10294.0,35.0,  Office Space for Sale in Punagam Surat,"deeply in the building, but straight viewing to front main road. middle in vertical raw.Read more",0.3333333333333333,0.10294117647058823,24.0
499,3.0,520.0,1.0,1.0,1.0,3.0,1.0,0.0,5962.0,31.0,2 BHK  House for Sale in Kamrej Surat,,0.3333333333333333,0.05961538461538462,0.0
500,1.0,190.0,1.0,1.0,3.0,5.0,3.0,8.0,6579.0,25.0,"  Office Space for Sale in Soham Arcade, Pal Surat",,0.6,0.13157894736842105,24.0
501,1.0,200.0,1.0,1.0,1.0,2.0,3.0,8.0,15000.0,30.0,  Shop for Sale in Sachin Surat,Commercial shop is available for sale.,0.5,0.15,24.0
502,1.0,200.0,1.0,1.0,6.0,6.0,3.0,8.0,3429.0,12.0,"  Shop for Sale in Gruham Plaza, Amroli Surat",,1.0,0.06,24.0
503,1.0,700.0,0.0,1.0,5.0,6.0,0.0,0.0,3512.0,36.0,2 BHK Apartment for Sale in Amroli Surat,,0.8333333333333334,0.05142857142857143,0.0
504,2.0,2763.0,1.0,2.0,3.5,8.0,3.0,8.0,1430.0,39.5,  Plot/Land for Sale in Palsana Surat,,0.4375,0.01429605501266739,24.0
505,1.0,786.0,1.0,1.0,7.0,12.0,0.0,4.0,3562.0,28.0,1 BHK Apartment for Sale in Kailash Nagar Surat,1 bhk flat only for Jains fully furnished ready to move with Jain temple and Jain upasharyaRead more,0.5833333333333334,0.035623409669211195,0.0
506,2.0,2520.0,1.0,2.0,2.5,7.0,3.0,8.0,714.0,18.0,  Plot/Land for Sale in Kosamba Surat," Superb location, great for residential purposes. A residential plot available in Kosamba, Surat available for immediate sale. This opportunity for investment should not be missed. Buy now to get maximum returns in future. Please contact immediately for more information. Read more",0.35714285714285715,0.007142857142857143,24.0
507,1.0,713.0,1.0,1.0,5.0,16.0,2.0,2.0,3498.0,43.8,"2 BHK Apartment for Sale in Swagat Clifton, Bhimrad Surat",Luxurious 2 Bhk Flat For Sell In Althan,0.3125,0.061430575035063106,4.0
508,1.0,833.0,1.0,1.0,5.0,5.0,2.0,8.0,2401.0,20.0,2 BHK Apartment for Sale in sajavat pales Surat,,1.0,0.024009603841536616,16.0
509,3.0,1000.0,1.0,1.0,5.0,7.0,2.0,8.0,3500.0,35.0,2 BHK Apartment for Sale in Parvat Patia Surat,,0.7142857142857143,0.035,16.0
510,3.0,737.0,1.0,1.0,4.0,5.0,1.0,8.0,2035.0,15.0,1 BHK Builder Floor for Sale in Katar Gam Surat, It's a 3rd floor Builder Floor Apartment in a building of total 4 floors. Additional space for Store Room is available. This spacious Builder Floor Apartment was constructed approx. 15 to 20 years years back. Read more,0.8,0.0203527815468114,8.0
511,3.0,1700.0,1.0,1.0,11.0,15.0,2.0,8.0,441.0,7.5,3 BHK Apartment for Sale in Mota Varachha Surat,,0.7333333333333333,0.004411764705882353,16.0
512,1.0,1100.0,2.0,1.0,3.0,5.0,1.0,8.0,2432.0,25.0,3 BHK Villa for Sale in Rushi nagar society Godadar Surat,,0.6,0.022727272727272728,8.0
513,1.0,245.0,1.0,1.0,2.0,5.0,3.0,8.0,7042.0,25.0,  Shop for Sale in Amroli Surat,,0.4,0.10204081632653061,24.0
514,1.0,350.0,1.0,1.0,2.0,6.0,2.0,8.0,2618.0,14.4,"1 BHK Apartment for Sale in Madhuram Arcade 2, Dindoli Surat",,0.3333333333333333,0.04114285714285714,16.0
515,1.0,600.0,1.0,1.0,12.0,14.0,0.0,8.0,3796.0,30.0,2 BHK Apartment for Sale in Ganesh Residency Amroli Ganeshpura Surat,,0.8571428571428571,0.05,0.0
516,3.0,1350.0,1.0,1.0,2.0,3.0,2.0,1.0,2815.0,38.0,2 BHK  House for Sale in Kawas Surat,Good society with Rcc roadgood amenities and well behaving families around.Read more,0.6666666666666666,0.028148148148148148,2.0
517,2.0,102.0,1.0,2.0,1.0,2.5,3.0,8.0,19608.0,20.0,  Plot/Land for Sale in Masma Village Surat,,0.4,0.19607843137254902,24.0
518,1.0,615.0,1.0,1.0,-2.0,5.0,3.0,8.0,5691.0,35.0,  Shop for Sale in Udhna Surat,,-0.4,0.056910569105691054,24.0
519,3.0,392.0,1.0,1.0,2.0,5.0,3.0,8.0,6633.0,26.0,  Office Space for Sale in Jahangir Pura Surat,,0.4,0.0663265306122449,24.0
520,3.0,812.0,1.0,1.0,3.0,5.0,0.0,8.0,2217.0,18.0,1 BHK Builder Floor for Sale in Adajan Surat,,0.6,0.022167487684729065,0.0
521,2.0,576.0,1.0,2.0,2.5,4.0,3.0,8.0,7812.0,45.0,  Plot/Land for Sale in Amroli Surat,"Ground   1 New construction, front grill fabrication, new Paint",0.625,0.078125,24.0
522,1.0,850.0,1.0,1.0,5.0,5.0,0.0,8.0,3500.0,35.0,2 BHK Apartment for Sale in Udhana Surat,,1.0,0.041176470588235294,0.0
523,3.0,1180.0,1.0,1.0,6.0,6.0,2.0,0.0,2415.0,28.5,2 BHK Apartment for Sale in Jahangir Pura Surat,Multistorey Apartment is located at the advantageous 5th floor in a tower of total 5 floors.Read more,1.0,0.024152542372881357,0.0
524,3.0,900.0,1.0,1.0,1.0,2.0,2.0,8.0,3001.0,27.0,2 BHK  House for Sale in Olpad Surat,"This Residential House is built over ground floors. The construction has been done keeping in view family needs for space  utility. Great deal, please contact immediately. Flooring of type Ceramic Tiles covers maximum part of the house. Main Road touch location. Basic facilities available within 2 kmRead more",0.5,0.03,16.0
525,3.0,925.0,1.0,1.0,8.0,13.0,0.0,8.0,4324.0,40.0,2 BHK Apartment for Sale in Amarview Surat,,0.6153846153846154,0.043243243243243246,0.0
526,1.0,850.0,1.0,1.0,-1.0,13.0,2.0,8.0,3529.0,30.0,2 BHK Apartment for Sale in Vaidhai hites Surat,,-0.07692307692307693,0.03529411764705882,16.0
527,3.0,1235.0,1.0,1.0,1.0,2.0,1.0,0.0,4049.0,50.0,5 BHK  House for Sale in Sarsana Surat,  Residential House faces East direction & is built upto 1 floors. Spacious interiors and well maintained house makes it a superb deal for sale. This spacious Residential House was constructed approx. 10 to 15 years years back. Read more,0.5,0.04048582995951417,0.0
528,1.0,385.0,1.0,1.0,9.0,9.0,2.0,0.0,3556.0,16.0,1 BHK Apartment for Sale in Suman Vihar Surat,"1BHK with only single tower in project, peaceful environment",1.0,0.04155844155844156,0.0
529,1.0,150.0,1.0,1.0,4.0,4.0,3.0,8.0,6000.0,15.0,  Office Space for Sale in Nanpura Surat,"Vastu Compliant, Furnished with 1.5 Ton Split AC, Half Partition, 2 Main Chairs, 2 Guest Chairs, 2 Side Storage Table, Sofa, Mini Table, Other Storage Box.Read more",1.0,0.1,24.0
